index,product_id,customer_id,product_name,Event_Date,Event
17367653,2229,3483958,ديلينا ، دي مارلي (R-4),2023-03-31 00:56:35+00:00,purchased
1617525,422,1827299,انقا ابونتيه عسلية - بيكولو | Inga Aponte,2023-02-07 14:09:21+00:00,purchased
14599613,2230,13644079,فستان كحلي شك بالصدريه,2023-03-25 23:53:26+00:00,cart
28858506,2231,3008695,بنما - باميتو - 250 غرام ( محمصة ),2023-01-02 19:24:48+00:00,cart
13052127,2232,4056406,صابون بياري كركم مع جوز الهند 75غ,2023-03-01 20:22:35+00:00,cart
5133083,2233,3062009,مقشر جسم,2023-03-20 08:49:49+00:00,purchased
31817615,2234,226330,طقم بناتي زركون,2022-12-29 11:15:55+00:00,cart
28957777,2235,13315513,عدسات كوريه,2023-01-28 03:00:27+00:00,cart
14196446,119,656608,فيولا شباب فوري للوجه ومنطقة حول العين 50 مل,2023-02-23 01:30:03+00:00,purchased
6443975,2236,59249,مدام نوره 3 Madam Nora,2023-03-21 06:18:06+00:00,cart
17135825,2237,7504799,اشتراك نتفلكس  شهر,2023-03-04 00:48:57+00:00,purchased
2819276,2238,2526693,ليبر سان لوران,2023-03-01 10:05:52+00:00,cart
17913686,2239,3939334,PRADA,2023-01-04 00:36:53+00:00,cart
15350213,2240,2504578,رصاصي درهم - أو دي بارفيوم (للجنسين) 35مل,2023-03-23 18:34:49+00:00,purchased
8165366,2241,1774857,زعفران سوبر نقيل فاخر,2023-01-21 18:23:21+00:00,purchased
2489088,2242,6152426,ناروتو | naruto shippuden,,wishlist
1212829,2243,11292886,Taylor swift,2022-11-13 21:49:39+00:00,search_keyword
9410889,2244,9154861,3 اقمشة فاخرة,2023-03-11 05:59:30+00:00,cart
38365508,2245,4720747,لابكوت حزام ربط,2023-01-29 13:24:28+00:00,cart
871788,2246,4079238,بوكس همم,,wishlist
1531707,2247,14342626,مكوستا Mcusta MCU19V,2023-03-01 09:31:59+00:00,cart
17003403,2248,2555088,بكج رمضان من اورجن مكينة المناطق الحساسة,2023-03-28 02:37:34+00:00,purchased
4545882,379,116560,عطر 379,2022-12-20 01:53:18+00:00,cart
12390901,2249,13676391,مسكات شعر,2023-02-18 15:24:31+00:00,cart
15791009,2250,4057682,عباية دبل فيس بني,2023-01-29 16:43:13+00:00,purchased
31964331,2251,3575794,عود مروكي طبيعي محسن,2023-01-02 23:10:21+00:00,cart
12781347,2252,9956916,مزاج 3000 سحبه عنب ايس grape ice قابله للشحن,2023-02-24 18:22:54+00:00,cart
795418,2039,4242025,طقم تمارين مانشيستر يونايتد 2022/2023,2023-03-12 00:47:33+00:00,cart
4225061,2253,1680081,كود 8100 شدة,2023-02-28 15:04:12+00:00,purchased
11383104,2254,978486,بروش علم السعودية والكويت,2023-02-20 02:09:28+00:00,cart
20477950,2255,8655436,#ما_قد_صارت1,2023-01-09 10:02:34+00:00,cart
3790276,2256,5218621,المشاعر,2023-02-13 11:24:14+00:00,purchased
5308459,2257,898815,لاروش بوزيه كريم مكافح للشوائب 40 مل,2023-02-03 19:06:02+00:00,cart
11612071,2258,3038574,سكري القصيم جلاكسي فاخر (1 كيلو),2023-03-27 21:53:12+00:00,cart
161104,2259,40255,بطاقة بلايستيشن ستور امريكي 25$,2023-03-30 02:43:48+00:00,purchased
1144745,2260,676010,تيشيرت إيتاشي,,wishlist
31711831,2261,2890958,ايربودز الجيل الثالث الجديد - سماعة لاسلكية + كفر مجاني,2023-01-21 23:18:36+00:00,purchased
37112323,2262,13609870,#166,2023-01-07 09:37:53+00:00,cart
13950210,2263,4550997,تطريز اسم على السجاد,2023-02-03 20:14:36+00:00,cart
7702307,1304,6183145,عطر 1304,2023-01-31 19:58:01+00:00,cart
15215980,2264,6228365,كريم أكتوبر,2023-03-27 02:32:03+00:00,cart
27011192,126,7435443,ماكينة  لكامل الجسم للرجال والنساء لون أزرق غامق مميز,2023-01-13 09:58:28+00:00,cart
16773320,2265,127564,لصقات تبييض الاسنان D5 white,2023-03-07 12:25:35+00:00,cart
3659922,2266,637311,ابل ايفون 14 برو ماكس سعة 256 جيجا 5G + هدايا  مميزة,2023-02-01 14:21:06+00:00,cart
12694491,2267,642048,بودرة وجه اتش دي سكين مات فلفت من ميك اب فور ايفر Make Up For Ever HD Skin Powder Foundation,2023-03-09 16:44:12+00:00,cart
14814296,2268,352961,لانش بوكس,2023-01-11 12:21:05+00:00,cart
1874584,2269,3224535,كيبل جالكسي bastec,2023-03-27 21:50:44+00:00,cart
9666647,2270,13665546,SOX poster,2022-12-18 15:31:56+00:00,cart
34715421,2271,2502198,ويفر كابريوني بالشوكلاته,2022-12-04 19:51:37+00:00,cart
3007554,2272,11974608,ملف  +50 صورة,,wishlist
29123694,2273,1120382,(بكج ) بوقي الكبيرة + بوقي الحجم الاصلي مجانا,2023-01-08 01:39:00+00:00,purchased
4130804,1290,10298824,الأعشاب السبعة,2023-03-30 05:10:11+00:00,purchased
28224649,2274,3518549,عضاضة من السيليكون,2023-01-30 02:50:12+00:00,cart
6482079,2275,10731769,ديرما رولر,2023-02-10 21:01:55+00:00,cart
16140673,2276,1989294,صابونة حواجب,2023-03-02 19:52:55+00:00,cart
3685358,2277,10296190,ساعه رجاليه,2022-12-07 18:11:59+00:00,cart
16388047,2278,3815131,فانوس المنيوم ذهبي,2023-03-21 22:27:29+00:00,cart
10904833,2279,4987955,Guess مقاس 35,2023-03-01 12:07:42+00:00,cart
4375957,2280,9554839,قلوس ومورد بديل كيكو,2023-03-03 09:01:20+00:00,cart
12868,2281,572882,يوتيوب بريميوم شهر واحد,2022-12-26 16:15:03+00:00,rating
4707890,2282,1741776,Air Jordan 1 Low Travis Scott Reverse Mocha‏,2023-03-12 23:26:19+00:00,cart
1866006,2283,9040699,كحل داخل العين من كلين واحد,,wishlist
196669,2284,8826229,فلوس قراند 5,2022-10-25 18:18:15+00:00,search_keyword
16234955,2285,9792731,"ايفون 13 عادي 128 جيجا, اللون الأخضر الجديد  مع بكج حماية جيبل ضمان سنة ضد كسر الشاشة وفيش شحن PD",2023-03-12 03:43:15+00:00,cart
3909374,2286,3123822,وصلة رصاص مع الفلتر زاويه90درجه,2023-02-24 10:38:18+00:00,cart
11760378,2287,6657352,Mini camera مع ملحقاتها كامله,2023-03-12 20:55:16+00:00,purchased
7998101,2288,11257707,أو ثيرمال كريم مرطب واقي من الشمس بعامل حماية 60 من ديسار - 80 مل,2023-02-09 19:06:15+00:00,cart
5217227,2289,4390742,بزل حجم صغير,2022-12-21 07:16:27+00:00,purchased
5988438,175,4239038,عرض الــــ29 جهاز الخيط المائي لتنظيف الأسنان المطور - 6 رؤوس مختلفة + منتج اضافى من اختيارك,2023-02-26 19:44:58+00:00,purchased
4313051,2290,13589068,دريل 20 فولت 2 بطارية بخاصية المطرفة بشنطة - توتال TIDLI20145-20V,2023-02-16 18:51:05+00:00,cart
4774706,2291,105635,عرض رمضاني,2023-02-19 07:26:12+00:00,cart
4620092,2292,2455054,كفر حماية شفاف بدون إطار,2023-02-11 11:57:57+00:00,cart
6516969,2293,958147,اشتراك متجر iibrain لتطبيقات البلس | للأيباد,2023-03-30 23:46:51+00:00,purchased
12588023,2294,1086580,علب ورقيه مقسمه,2023-02-02 19:33:30+00:00,purchased
14397736,2295,816534,المُرَّة الفاخرة 100 جرام,2023-02-20 03:15:07+00:00,cart
9159505,2296,5883871,مشتركين يوتيوب | 1k,2023-01-04 23:08:15+00:00,cart
10799898,2297,880093,تمريتي بالقمح الأسمر (بر) - 700 جم,2023-02-06 13:16:26+00:00,purchased
553669,478,14415470,ابل - ايفون 14 برو ماكس، الجيل الخامس، 256 جيجا. الوان متعددة,2023-03-10 21:21:19+00:00,cart
13073841,854,3929246,عطر 854,2023-01-07 19:32:44+00:00,cart
25138466,2298,3426499,شوكولاتة بالحليب واللوز بدون سكر مضاف 75 جرام,2023-01-10 00:08:05+00:00,cart
7358220,565,3869052,توباكو,2023-01-04 21:48:35+00:00,cart
393473,2299,744934,بودات ويناكس 1.2 Wenax K1,2023-02-26 17:07:59+00:00,cart
2857022,2300,10618325,جوال هونر X9، وسعة تخزين 256 جيجا، ورام 8 جيجا واتصال 5G لون فضي تيتانيوم,2023-02-06 00:52:43+00:00,cart
36975726,2301,1336243,بطاقة ذاكرة 64GB,2022-12-27 17:08:53+00:00,purchased
12416020,2302,14633248,كاجل اسود من فلور بيوتي لون سكري,2023-02-26 17:45:27+00:00,cart
29472060,559,6820360,عطر 559,2023-01-10 21:24:18+00:00,cart
20521696,2255,9232355,#ما_قد_صارت1,2023-01-09 18:15:47+00:00,cart
34854950,2303,8601278,ديرما رولر,2022-12-28 19:05:10+00:00,purchased
22557812,2304,650087,واقي مخدة من السوائل,2022-12-22 00:23:07+00:00,purchased
7832991,2305,2537615,اسوارة ميسكا للرجال (الأكثر طلبا),2023-02-04 15:13:54+00:00,cart
17506531,2306,4865563,بكيج هادي لسنه 2023,2023-01-25 22:17:42+00:00,cart
32174836,2307,4394499,عرض بوكس الايفون 3 منتجات سماعه سلك  وكيبل PD وفيش ضمان المتجر,2023-01-30 07:57:17+00:00,purchased
7706780,2308,4479007,SL19,2023-02-26 06:58:34+00:00,purchased
1348349,565,5244027,توباكو,2023-02-09 00:59:17+00:00,cart
70292,2309,5614478,عطر 2309,2023-03-21 23:16:22+00:00,rating
1924711,2310,2917079,عباية طبقتين مزينه بشك,2023-03-18 12:02:56+00:00,cart
2768224,2311,4185945,"شدات بجي  UC 16,800 شدة",,wishlist
5601816,2312,1310289,بخور جنة الملكي الفاخر,2023-03-16 02:27:02+00:00,cart
1900007,2313,10931972,عباية كتف محددة بقماش مقلم,,wishlist
886046,2314,7152793,طقم المانيا الاساسي 2022/2023,2023-03-27 19:50:30+00:00,cart
40478719,362,1835110,عرض 2كيلو + 2كيلو مجانا,2023-01-30 17:51:35+00:00,purchased
9174455,2315,9745246,شاحن جداري راف باور 20 واط بمنفذ تايب سي ومنفذ يو اس بي RP-PC168,2023-02-03 21:00:24+00:00,purchased
36801241,2316,12582,طرحة ربط من الخلف مع مطاط- أسود,2022-12-24 21:12:41+00:00,purchased
3032644,2317,14135003,SL27,2023-03-31 03:11:49+00:00,purchased
17936460,2102,3523663,عرض المحفظة العجيبة ( ثلاث حبات ),2023-01-23 05:06:53+00:00,cart
10208490,2318,2782035,ساعة نسائية فضي نحاسي مينا أبيض ماركة سان لوريس,2023-03-17 18:00:00+00:00,purchased
17197648,2319,467701,مجموعة المعجزة sos kit some by mi,2023-01-31 20:39:23+00:00,purchased
14897305,2320,4199974,تنورة بناتي من 6الى 10سنوات,2023-03-28 14:54:07+00:00,cart
1115118,2321,303161,2833 كوب الفراشات للشاي مع صحن - زهري,,wishlist
4566106,2322,3351693,مجوعة سكاكين طلاء 5 سكاكين,2023-01-28 01:49:18+00:00,cart
14525918,2323,2330061,Leather Intense - 100ml,2022-12-03 06:57:27+00:00,cart
10373990,2324,8660344,3 اشهر + شهر رمضان مجاناً,2023-03-27 23:36:25+00:00,cart
6480982,2275,6666513,ديرما رولر,2023-02-10 19:57:06+00:00,purchased
12234068,1210,6069293,عطر 1210,2023-01-31 07:22:22+00:00,purchased
2058,2325,848257,قناع وجه بالفحم  من ماني كوركس 2 اقنعه,2023-01-01 18:08:07+00:00,rating
18751524,2326,11107800,كليجا ميني بالدبس,2023-01-23 23:41:36+00:00,purchased
13086673,2327,2114604,اندونيسيا هايلاندز - مصنع القهوة | Highlands,2023-03-03 20:58:31+00:00,purchased
2812058,2328,7289620,ديكور درج طفاية كامري من 2003 - 2006,2023-03-28 12:50:58+00:00,cart
20353099,2329,3325103,زيادة متابعين انستقرام,2023-01-16 03:24:01+00:00,purchased
6519655,2330,8212100,ساعة إلن ديلوكس النسائية استيل ذهبي فضي,2023-02-13 14:51:58+00:00,cart
25642070,2331,8704101,ارطغرل قهوة عثمانية بالبندق 250 جم Ertugrul Ottoman Coffee with Hazelnut,2023-01-26 03:23:48+00:00,cart
3492050,2332,1738558,طقم تمارين فرنسا 2022/2023,2023-02-28 20:27:14+00:00,purchased
31430238,2333,12657037,كورس الماث الشامل MATH,2023-01-15 19:58:20+00:00,purchased
31729858,2334,311836,طقم (Anita) عنابى,2023-01-01 23:50:14+00:00,cart
13362548,274,5110855,عطر 274,2023-03-19 18:39:51+00:00,cart
10196985,410,737027,جهاز الالعاب,2023-02-26 02:12:44+00:00,purchased
20037232,2335,2232162,قلتش اقاريو السيزن,2022-12-27 19:05:59+00:00,cart
812506,2336,5856608,ريف 33,2023-03-15 00:56:14+00:00,cart
6278286,2337,4920974,عينة مانسيرا سيدرات بوازيه انتنس اكستريت او دو بارفيوم Intense Cedrat Boise Mancera,2023-02-19 16:06:32+00:00,cart
11102451,2338,2227727,6 لوقو عيد الفطر,2023-02-05 06:32:22+00:00,cart
970155,2339,7961456,  المنظف الشامل 2 عبوة بحجم 500 مل,2023-02-28 00:17:10+00:00,purchased
28979391,2340,1553720,فواحة بولسون الكهربائية بشاشة ديجيتال تعمل باللمس مع زجاجة قابلة لإعادة التعبئة 150مل,2023-01-30 02:06:19+00:00,cart
33127903,2341,4663161,عطر 2341,2023-01-04 10:42:49+00:00,purchased
11847332,1692,4658966,عرض 15 ايفون USB ماركة GO-DES,2023-02-26 02:47:05+00:00,purchased
12141208,2342,3445012,بتيفور مشكل,2022-12-15 05:56:23+00:00,purchased
45254,2343,3828626,قيم باس التمت شهر - كود رقمي,2022-12-18 11:35:03+00:00,rating
17752578,2344,2797654,1800 شدات تمارا تابي,2022-12-28 09:16:50+00:00,cart
1186277,2345,3592660,جهاز الالعاب القديمة 10000 لعبة مع ازرار التحكم اللاسلكية (64G),2023-01-08 13:16:37+00:00,cart
6086694,431,6757824,صيدة هندي نقلاند,2023-02-17 15:03:41+00:00,cart
9128198,2346,10072746,Fleet emema فليت حقنة شرجية,2022-12-18 14:45:36+00:00,cart
13931993,2347,1139446,انتينا ميمو 5G N78 روسي,2022-12-04 05:53:42+00:00,purchased
14512474,2348,2906253,درزن ارواج بديل سيفورا لافمي  بشكل مطور,2023-01-17 00:14:33+00:00,purchased
13102586,640,7758618,Camarade,2023-03-05 00:53:38+00:00,cart
6259672,1941,14514288,عباه تطريز  فراشه بالكم باللون الاسود,2023-03-23 21:00:11+00:00,purchased
2005087,2349,617877,بودات سحبة نوفو اكس كيت - Novo X Replacement Pods,2022-12-19 16:39:51+00:00,cart
767315,2350,389067,وردة الجوري مطلية بالذهب (FL.0002),2023-02-02 13:57:59+00:00,cart
3976580,2351,2817258,علبة اهداء رقائق العود + ربع توله دهن عود,2023-02-05 15:47:38+00:00,cart
9932672,1160,6395550,جهاز البخار المطور  | بدون أسلاك Mesh Nebulizer,2023-02-26 19:58:03+00:00,cart
1141096,2352,784216,مفرش جوي بـ حواجز للأطفال مفرد - 7 قطع,2023-03-19 04:37:43+00:00,purchased
11201136,2095,2459435,بقلاوة تركي مربعات ( البقلاوة الأصلية ),2023-02-06 09:18:55+00:00,cart
2636891,2353,10093499,معجون اسنان ضد التسوس120 مل+ غسول بطعم النعناع 250 مل+ فرشاة اسنان دبل اكشن من كولجيت,,wishlist
16253249,2354,13888975,صابون حمام للجسم بزيت الزيتون من موروكان أويل 850مل,2023-01-20 16:03:56+00:00,cart
3687446,2355,11963446,دقة الدوسري معالجه,2023-01-03 15:47:37+00:00,purchased
218806,2356,295338,طقم البنت و ولد من كيناز,2023-02-21 00:40:01+00:00,cart
1755404,2357,2177592,غرس محبة الله في الطفل,2023-03-02 20:06:14+00:00,purchased
6012975,1620,1607876,بطاطس جبنة فرنسية - 12x21G,2023-02-28 20:01:20+00:00,cart
25015599,2358,3097108,سيف انما زورو خشب | One Piece Zoro Sword,2023-01-28 02:35:23+00:00,cart
4243544,2359,489259,نقاب حرائر مطاط مائل,2023-03-27 19:52:31+00:00,cart
8312723,2360,3268450,قهوة عربية نص كيلو,2023-01-01 11:04:08+00:00,purchased
5207487,2361,585642,مجموعة احمر الخدود كاندي من - ميك اوفر22 M3201,2023-02-07 07:51:23+00:00,cart
13899707,2362,1371763,ساعة نسائيه ستيل بلون ذهبي وفضي,2023-02-18 10:10:58+00:00,purchased
32850418,2363,3154171,عرض مميز 3 بار بروتين,2022-12-21 10:52:46+00:00,purchased
20654032,2364,908287,طلاء أظافر طويل الأمد 133 فضي لامع من كرستين - 12مل,2022-12-07 14:35:18+00:00,purchased
36430671,2365,8649685,اديداس كرة قدم,2023-01-28 22:45:03+00:00,cart
13197839,2366,1361808,لصقات التنظيف العميق للمسام وازالة الرؤوس السودا,2022-12-26 02:57:53+00:00,cart
6851830,342,371308,سمبوسة أبيض مقرمش ( طازج ),2023-03-05 19:19:10+00:00,cart
27423498,2367,13526699,Lux Gold Hoop,2022-12-23 19:27:21+00:00,purchased
16566140,2368,722208,حبتين ورق بلوت احمر-ازرق,2023-01-27 02:04:41+00:00,purchased
7280770,2369,5381240,BE INSPIRED,2023-03-31 06:35:31+00:00,cart
20472041,2370,8955366,قلم رسمة عين ماجيك,2022-12-17 19:29:53+00:00,cart
32989290,2371,2075842,عطر 2371,2022-12-04 23:46:46+00:00,purchased
11394218,1189,145497,كزبرة مطحونة - 60 ج,2023-03-17 04:05:28+00:00,cart
154475,2372,5221132,زيادة متابعين تيك توك,2023-02-28 06:54:41+00:00,cart
10997703,2373,6315744,فستق مملح,2023-03-27 01:46:54+00:00,cart
9241317,2374,2208196,ريفي  غطاء شعر مودرن - وردي فاتح,2023-02-22 17:13:45+00:00,cart
5321245,2375,13074430,كحل سائل لامع من ميك اوفر22 (M3002),2023-02-04 20:57:50+00:00,cart
18454544,2376,5711703,"كريم أنوثه ""وسط"" 500 مل",2022-12-25 18:18:44+00:00,cart
14189245,2377,10738047,عطر 2377,2023-03-03 04:39:55+00:00,cart
13922730,2378,9809666,سيرفر V60 زجاج 600 مل - مقاس 02 | V60 Coffee Server 600ml,2023-03-20 09:55:28+00:00,cart
5921700,2379,1907094,حذاء شرقي مطرز N559,2023-03-28 04:13:56+00:00,cart
12435847,2380,2707576,New Balance 2002R Protection Pack Rain Cloud,2023-03-27 21:19:54+00:00,cart
558381,2381,618176,1984,2022-12-21 12:11:15+00:00,cart
15789334,2382,5463789,عطر 2382,2023-03-12 01:12:54+00:00,cart
7319999,274,5121058,عطر 274,2023-01-16 19:42:58+00:00,cart
1477518,2383,304365,طقم قبعة وقفازات من كيت سبيد,2022-12-24 23:29:17+00:00,cart
2687738,2384,12604945,ملصق حرارة عدد 5 حبات,,wishlist
2174464,2385,1871104,كريم الجسم بالنيلة المغربية,2023-03-08 06:13:34+00:00,cart
2836016,2386,4193434,لقيمات(مفرزنه) تحتاج قلي نص قلي..,2023-03-06 02:12:14+00:00,purchased
1779408,2387,1331472,شيالة فندي قطعتين,2023-03-08 23:32:14+00:00,cart
1216410,2388,10265357,كركم جسم,2023-02-25 00:34:05+00:00,purchased
1595820,2389,8885384,سلة تخزين - هيلو كيتي - ابيض  24x15x13 سم,,wishlist
28171,2390,291214,آي بيوتي. تنظيف بشرة وميزو,,wishlist
15443620,2391,3891938,سوارة كارتير بختم الماركة طبق الاصل,2023-03-08 05:53:03+00:00,cart
16459639,2392,4956545,عينة انترلود من امواج - او دي بارفيوم,2023-01-29 15:14:14+00:00,cart
17254187,2393,13735538,حلاوة كولا عملاق,2023-03-06 07:25:32+00:00,cart
8420146,379,4907224,عطر 379,2023-03-21 00:32:28+00:00,cart
13723026,2394,3445985,tarik ediz 98200,2023-02-19 06:26:16+00:00,cart
1395516,2395,1061629,سلسال توري بورش - قصير,2023-03-05 20:19:32+00:00,cart
7677380,2396,884199,لوقو (كل عام وانتم بخير )اسود,2023-03-21 05:48:44+00:00,purchased
33272837,2397,3717748,عطر 2397,2023-01-04 17:15:00+00:00,cart
10664991,2398,4439156,واقي شمس لاروش بوزيه - 50 مل,2023-02-25 21:33:41+00:00,cart
12624335,2399,12786553,"Jamghe Standard Plus (Dark Transparent Blue) 3D Printing Resin, 500g",2023-03-07 21:32:48+00:00,purchased
2693384,2400,6519564,بكج عطور قولدن فلورا ( لومنس + بولفر ),2023-01-27 09:37:02+00:00,cart
3072483,355,1650624,ساعة الحرمين الحائطية HA-4009,2023-03-08 12:23:08+00:00,cart
4009583,2401,1064964,524-كرسي قيمنق ليدر فئة X رمادي مخمل (متعدد الخيارات),2023-03-29 13:22:31+00:00,cart
10102302,2402,731630,وجبة خفيفة (توابل),2022-12-15 20:37:43+00:00,purchased
6488085,2403,6213909,شنطة نسائيه من الجلد بلون أسود,2023-02-11 12:15:22+00:00,cart
5650037,2404,9726442,ستاند تقديم نحاسي,2023-01-18 13:37:22+00:00,cart
15227925,2405,4241640,ايا سويتس خفيف السكر 450 جرام,2023-02-12 15:20:36+00:00,cart
8207595,379,5229431,عطر 379,2023-03-01 13:39:34+00:00,cart
754528,2406,7593419,عباية برسوم معينات وياقه رسمية,2023-02-01 11:52:46+00:00,purchased
21153327,2407,830475,حصالة تحدي التوفير  5000 ريال,2022-12-02 22:19:32+00:00,cart
22476693,2408,2235868,عطر 2408,2022-12-20 15:32:30+00:00,cart
30454188,2409,2360314,عباية اسود قماش راما ومهرجان نص بشت,2023-01-09 11:30:25+00:00,purchased
7815851,2410,698710,شاشه ذكية 43 بوصه فليكسي الذكي بنظام اندرويد,2023-02-01 02:27:43+00:00,cart
1142586,2411,10092522,Royal Musk,2023-02-22 19:56:59+00:00,cart
7387959,96,6345558,الرياضة شاهدVIP سنة,2023-03-05 05:57:57+00:00,cart
1261552,2412,4601877,ونانة,2023-03-16 12:29:29+00:00,purchased
9390775,2413,2535576,بدياشور كومبليت 3+ فانيلا 900 جم,2022-12-28 05:06:41+00:00,purchased
1295341,2414,6836467,God of War Ragnarok Collectors Edition PS5 + Steel Book,2022-11-18 12:41:56+00:00,search_keyword
36028232,2415,9075280,ملصق | الحياة حلوة وعندي وقت,2023-01-20 01:10:20+00:00,cart
9711729,2416,1817341,زيت لانبات الشعر تركيز 10% +مادة الامنكسيل تسرع النمو الاصدار القديم,2023-03-10 23:42:08+00:00,cart
15036492,2417,12360058,SAMSUNG GALAXY S22 plus 5G128gb GREN,2023-02-03 14:14:14+00:00,cart
11835105,2418,182284,كيبل ايفون USB ماركة MICRO SPEED,2023-02-16 22:41:05+00:00,cart
5850121,2419,1261189,بكج تلقيمة - الجبلي,2022-12-27 23:48:47+00:00,purchased
23060442,2420,12465124,مجموعة السدر,2023-01-03 10:54:00+00:00,purchased
6850752,175,4315508,عرض الــــ29 جهاز الخيط المائي لتنظيف الأسنان المطور - 6 رؤوس مختلفة + منتج اضافى من اختيارك,2023-03-05 15:18:09+00:00,cart
10820591,1009,14204286,عبوة من الزيت للشعر + موزع الزيت + فرشة فك التشابك,2023-02-14 15:07:33+00:00,cart
13354690,2421,8080483,ترنانقو ماليزي,2022-12-17 11:42:26+00:00,cart
908125,2422,13924354,ايفون 14 برو ماكس-128 جيجا -اسود ضمان حاسبات العرب,2023-01-12 21:01:56+00:00,cart
2294412,2423,3315236,رفليوشن - باليت ظلال العيون دفيشن,,wishlist
19839603,2424,7773452,شامبو سجاد وان تاتش برائحة الخزامي 1 لتر,2023-01-30 20:08:51+00:00,cart
988439,2425,2876988,ابو حور لسنه الجديده,2023-02-01 21:49:47+00:00,purchased
31577381,2426,5900601,دولاب التخزين الالماني /  PVC بيج,2023-01-18 13:47:03+00:00,cart
3397478,2427,10171772,جهاز اكسلم ( الاصدار الجديد ) OXVA XLIM,,wishlist
5001220,2428,14281803,عطر 2428,2023-02-23 20:01:55+00:00,cart
4956808,2429,2973167,كحل اليزابيث هيلين من محمود سعيد - أسود,2023-01-28 17:42:33+00:00,cart
14475638,2430,487539,غصن بدون طرحه,2023-02-03 13:47:05+00:00,cart
10147437,2431,2232376,سمن بقري بري | طبيعي بلدي,2023-02-23 20:29:00+00:00,purchased
9701958,2432,3953830,دراجيه كرسبي بالشكولاتة بالحليب,2023-02-19 16:39:07+00:00,cart
24690531,2433,1576829,صدرية زراير بيج TASOOMA (2-16) / 00703,2023-01-08 20:22:58+00:00,cart
32078068,2434,383973,بلوفر من تصميمك,2023-01-23 21:56:03+00:00,cart
2086911,2435,890734,ثلاث لوحات خشبية مودرن خشب ام دي اف,2023-02-04 18:18:18+00:00,purchased
3110116,2436,5222074,عطر 2436,,wishlist
22274508,2437,13580195,كتاب محمد عبده,2022-12-05 16:41:58+00:00,cart
893439,2438,4587711,قالب سيلكون كيك 10 سم,,wishlist
26802536,2439,5442329,عطر 2439,2022-12-29 13:41:24+00:00,cart
10113442,2440,6741764,night,2023-03-29 08:17:38+00:00,purchased
3940281,2441,14155537,Xbox/PC 1 Month Game Pass Ultimate,2023-03-27 07:59:22+00:00,cart
1251704,2442,2084999,بلاست بيري ايس سولت نيكوتين Sam Vape BLAST BERRY Ice Salt,,wishlist
8672838,2443,2887516,شرح الدروب شبينق,2023-02-06 19:11:24+00:00,purchased
2415908,294,4809985,عطر 294,2023-02-13 17:54:14+00:00,cart
13580503,2444,10373845,غسول الوجه الرغوي من سيرا في للبشرة العادية والدهنية - 236مل,2023-02-05 17:03:39+00:00,cart
33294743,1238,7862177,عطر 1238,2023-01-12 20:30:30+00:00,cart
13806072,2445,13991442,ايتونز 50 دولار امريكي,2023-02-22 17:10:38+00:00,cart
29231828,1048,8769236,كوبن توباكو,2022-12-18 09:35:18+00:00,cart
35165,2446,13569768,السادا جل شعر وردي 1000مل,2022-12-06 00:28:13+00:00,cart
25972270,2447,2864124,فرش بديل بديليوم تجنن من المبيعات القوية,2022-12-07 20:58:17+00:00,purchased
8690042,2448,2180845,لودو 300 دولار الماس,2022-12-18 08:58:42+00:00,purchased
13409918,2064,1013845,عطر 2064,2023-02-02 11:54:13+00:00,cart
1951706,2449,4802193,طباعة اسم ورقم,2023-03-07 23:02:21+00:00,purchased
9527916,2450,10533,كورس الربح من التجارة الالكترونية,2023-02-09 07:04:17+00:00,purchased
6357249,2451,4727733,تيشيرت PIXEL PAINT ING ANIHAL فيراني,2023-03-10 21:23:30+00:00,cart
1814166,2452,5102184,معجون صوص توم يم - تايلاند,2023-03-16 02:13:43+00:00,cart
32536254,2453,1777952,ساعة ماربلينو نسائية كلاسيكية بسير استيل ذهبي,2022-12-30 14:06:10+00:00,purchased
13168052,2454,300757,ستاربكس | كبسولات دولتشي | اسبريسو كولومبيا,2023-01-07 08:31:21+00:00,cart
8511640,2455,5719995,صابون تنظيف بزيت الزيتون للبشرة الحساسة- 150 جم من سيباميد,2023-02-09 12:21:05+00:00,cart
16276455,2456,3177902,عينة هاشيفات من نيشان اكسترايت دو بارفيوم,2023-01-25 06:01:46+00:00,cart
7661833,2457,4028693,فلات ( انتم فرحة العيد ) جديد,2023-03-13 23:10:20+00:00,cart
26703813,41,7651770,عطر 041,2022-12-24 11:41:51+00:00,purchased
12201263,2458,1755182,نقاب متوسط الطول,2023-03-04 18:28:39+00:00,cart
13562537,2459,1464661,ترنج طويل شتوي بنطال قصة عريضة من الاسفل,2023-02-02 20:34:12+00:00,purchased
202924,2460,14110926,جل تنظيف البشرة لتقليل الاحمرار 200 مل من يوسيرين,2022-12-06 00:11:48+00:00,cart
9251988,2461,3330069,غارنييه غسول وجه لايت رادينس 100 مل,2022-12-17 17:28:13+00:00,purchased
7185010,2462,77635,كرك الريم,2023-03-23 10:52:07+00:00,cart
12937007,2463,1730525,عطر 2463,2023-02-22 18:27:19+00:00,purchased
34523584,2464,7428811,كريم الحماية من أشعة الشمس - SPF50,2022-12-29 21:06:41+00:00,cart
8391539,2465,3563922,سكاندال جان بول غوتييه,2023-01-03 16:04:24+00:00,cart
23045291,2466,10234205,سامسونج A13 القيقا 64 أسود,2022-12-06 04:35:54+00:00,cart
